user_id,course_id,rating,comments,feedback_date
588,88,4,Highly recommended for beginners.,2026-01-27
589,89,5,Course content was useful.,2026-02-03
590,90,4,Very informative and easy to follow.,2026-10-13
591,91,5,Could include more real-world projects.,2026-05-26
592,92,4,Highly recommended for beginners.,2026-03-18
593,93,4,Very informative and easy to follow.,2026-10-26
594,94,5,Good practical examples.,2026-06-29
595,95,4,Could include more real-world projects.,2026-03-08
596,96,5,Very informative and easy to follow.,2026-06-08
597,97,5,Could include more real-world projects.,2026-11-26
598,98,4,Good practical examples.,2026-12-10
599,99,5,Great learning experience.,2026-02-17
600,100,5,Could include more real-world projects.,2026-09-18
601,1,4,Excellent course with clear explanations.,2026-07-05
602,2,4,Good practical examples.,2026-04-20
603,3,4,Well structured and engaging.,2026-04-09
604,4,3,Good practical examples.,2026-03-21
605,5,3,Instructor explained concepts well.,2026-02-21
606,6,5,Great learning experience.,2026-09-27
607,7,3,Course content was useful.,2026-11-13
608,8,3,Highly recommended for beginners.,2026-07-12
609,9,3,Good practical examples.,2026-04-03
610,10,5,Highly recommended for beginners.,2026-03-26
611,11,5,Well structured and engaging.,2026-01-23
612,12,4,Course content was useful.,2026-12-13
613,13,5,Loved the hands-on exercises.,2026-08-16
614,14,5,Instructor explained concepts well.,2026-08-18
615,15,3,Great learning experience.,2026-05-03
616,16,4,Well structured and engaging.,2026-04-10
617,17,4,Highly recommended for beginners.,2026-08-14
618,18,4,Instructor explained concepts well.,2026-07-15
619,19,5,Great learning experience.,2026-08-03
620,20,3,Loved the hands-on exercises.,2026-11-06
621,21,3,Instructor explained concepts well.,2026-01-27
622,22,5,Well structured and engaging.,2026-07-10
623,23,5,Very informative and easy to follow.,2026-12-31
624,24,5,Very informative and easy to follow.,2026-05-26
625,25,3,Good practical examples.,2026-05-20
626,26,4,Great learning experience.,2026-03-17
627,27,4,Very informative and easy to follow.,2026-04-24
628,28,4,Course content was useful.,2026-01-14
629,29,4,Excellent course with clear explanations.,2026-07-22
630,30,5,Course content was useful.,2026-05-01
631,31,4,Very informative and easy to follow.,2026-07-11
632,32,3,Excellent course with clear explanations.,2026-06-13
633,33,3,Course content was useful.,2026-03-16
634,34,3,Excellent course with clear explanations.,2026-05-27
635,35,4,Good practical examples.,2026-12-28
636,36,4,Well structured and engaging.,2026-11-12
637,37,3,Very informative and easy to follow.,2026-01-10
638,38,4,Loved the hands-on exercises.,2026-03-18
639,39,5,Highly recommended for beginners.,2026-09-28
640,40,4,Very informative and easy to follow.,2026-05-28
641,41,3,Instructor explained concepts well.,2026-03-04
642,42,3,Loved the hands-on exercises.,2026-08-03
643,43,5,Highly recommended for beginners.,2026-08-23
644,44,3,Very informative and easy to follow.,2026-09-13
645,45,5,Great learning experience.,2026-01-09
646,46,5,Great learning experience.,2026-10-22
647,47,3,Good practical examples.,2026-05-30
648,48,4,Excellent course with clear explanations.,2026-11-11
649,49,4,Loved the hands-on exercises.,2026-10-20
650,50,4,Good practical examples.,2026-12-07
651,51,5,Very informative and easy to follow.,2026-09-26
652,52,4,Very informative and easy to follow.,2026-09-27
653,53,5,Great learning experience.,2026-09-17
654,54,5,Excellent course with clear explanations.,2026-07-19
655,55,4,Excellent course with clear explanations.,2026-11-22
656,56,4,Course content was useful.,2026-05-10
657,57,5,Excellent course with clear explanations.,2026-07-02
658,58,3,Course content was useful.,2026-05-04
659,59,5,Very informative and easy to follow.,2026-10-25
660,60,5,Course content was useful.,2026-03-10
661,61,3,Course content was useful.,2026-10-07
662,62,4,Good practical examples.,2026-12-17
663,63,4,Well structured and engaging.,2026-11-20
664,64,3,Good practical examples.,2026-02-02
665,65,5,Well structured and engaging.,2026-01-19
666,66,4,Loved the hands-on exercises.,2026-01-23
667,67,3,Excellent course with clear explanations.,2026-06-11
668,68,4,Great learning experience.,2026-07-23
669,69,5,Well structured and engaging.,2026-05-10
670,70,3,Loved the hands-on exercises.,2026-05-27
671,71,4,Excellent course with clear explanations.,2026-12-02
672,72,4,Instructor explained concepts well.,2026-03-05
673,73,4,Could include more real-world projects.,2026-07-24
674,74,5,Well structured and engaging.,2026-07-17
675,75,4,Good practical examples.,2026-09-12
676,76,5,Well structured and engaging.,2026-07-08
677,77,5,Instructor explained concepts well.,2026-02-12
678,78,5,Could include more real-world projects.,2026-02-10
679,79,4,Highly recommended for beginners.,2026-04-03
680,80,5,Instructor explained concepts well.,2026-06-14
681,81,3,Very informative and easy to follow.,2026-06-17
682,82,5,Instructor explained concepts well.,2026-06-06
683,83,4,Highly recommended for beginners.,2026-08-07
684,84,3,Well structured and engaging.,2026-06-29
685,85,4,Excellent course with clear explanations.,2026-06-30
686,86,5,Could include more real-world projects.,2026-05-21
687,87,5,Excellent course with clear explanations.,2026-02-08
688,88,5,Could include more real-world projects.,2026-07-06
689,89,5,Good practical examples.,2026-01-16
690,90,3,Highly recommended for beginners.,2026-12-14
691,91,4,Excellent course with clear explanations.,2026-03-06
692,92,3,Loved the hands-on exercises.,2026-11-27
693,93,4,Course content was useful.,2026-07-16
694,94,5,Excellent course with clear explanations.,2026-11-06
695,95,3,Well structured and engaging.,2026-07-09
696,96,4,Well structured and engaging.,2026-02-09
697,97,5,Good practical examples.,2026-09-29
698,98,4,Could include more real-world projects.,2026-06-10
699,99,5,Instructor explained concepts well.,2026-05-08
700,100,3,Excellent course with clear explanations.,2026-04-06
701,1,4,Great learning experience.,2026-07-18
702,2,5,Very informative and easy to follow.,2026-05-15
703,3,4,Well structured and engaging.,2026-04-20
704,4,5,Instructor explained concepts well.,2026-12-22
705,5,4,Loved the hands-on exercises.,2026-03-04
706,6,3,Very informative and easy to follow.,2026-08-20
707,7,3,Well structured and engaging.,2026-02-14
708,8,5,Course content was useful.,2026-12-08
709,9,4,Very informative and easy to follow.,2026-10-09
710,10,5,Instructor explained concepts well.,2026-06-03
711,11,3,Good practical examples.,2026-07-05
712,12,5,Loved the hands-on exercises.,2026-03-04
713,13,3,Good practical examples.,2026-05-02
714,14,4,Excellent course with clear explanations.,2026-07-04
715,15,5,Highly recommended for beginners.,2026-07-08
716,16,4,Great learning experience.,2026-03-08
717,17,5,Very informative and easy to follow.,2026-02-03
718,18,4,Could include more real-world projects.,2026-09-03
719,19,5,Could include more real-world projects.,2026-07-29
720,20,5,Very informative and easy to follow.,2026-03-06
721,21,4,Very informative and easy to follow.,2026-08-19
722,22,4,Great learning experience.,2026-06-26
723,23,3,Great learning experience.,2026-11-24
724,24,5,Good practical examples.,2026-03-08
725,25,4,Great learning experience.,2026-01-29
726,26,3,Great learning experience.,2026-03-20
727,27,4,Good practical examples.,2026-03-24
728,28,4,Loved the hands-on exercises.,2026-06-27
729,29,5,Instructor explained concepts well.,2026-02-10
730,30,4,Loved the hands-on exercises.,2026-11-22
731,31,5,Instructor explained concepts well.,2026-03-06
732,32,5,Instructor explained concepts well.,2026-11-11
733,33,5,Very informative and easy to follow.,2026-09-15
734,34,5,Good practical examples.,2026-10-31
735,35,5,Good practical examples.,2026-03-29
736,36,5,Highly recommended for beginners.,2026-11-06
737,37,4,Highly recommended for beginners.,2026-01-22
738,38,3,Very informative and easy to follow.,2026-01-24
739,39,5,Highly recommended for beginners.,2026-05-16
740,40,5,Loved the hands-on exercises.,2026-10-20
741,41,4,Highly recommended for beginners.,2026-11-24
742,42,3,Well structured and engaging.,2026-11-18
743,43,5,Instructor explained concepts well.,2026-11-25
744,44,4,Well structured and engaging.,2026-05-06
745,45,5,Could include more real-world projects.,2026-06-02
746,46,4,Very informative and easy to follow.,2026-12-19
747,47,3,Good practical examples.,2026-08-14
748,48,4,Well structured and engaging.,2026-08-26
749,49,3,Course content was useful.,2026-11-07
750,50,3,Course content was useful.,2026-06-13
751,51,5,Course content was useful.,2026-07-24
752,52,3,Course content was useful.,2026-09-21
753,53,5,Very informative and easy to follow.,2026-06-13
754,54,3,Well structured and engaging.,2026-03-04
755,55,4,Well structured and engaging.,2026-05-07
756,56,3,Very informative and easy to follow.,2026-01-26
757,57,4,Could include more real-world projects.,2026-11-12
758,58,4,Loved the hands-on exercises.,2026-03-23
759,59,4,Highly recommended for beginners.,2026-06-10
760,60,3,Good practical examples.,2026-09-13
761,61,5,Well structured and engaging.,2026-09-13
762,62,4,Well structured and engaging.,2026-01-12
763,63,3,Could include more real-world projects.,2026-09-16
764,64,4,Loved the hands-on exercises.,2026-04-21
765,65,5,Course content was useful.,2026-01-25
766,66,3,Instructor explained concepts well.,2026-09-11
767,67,5,Well structured and engaging.,2026-05-27
768,68,5,Excellent course with clear explanations.,2026-02-25
769,69,4,Good practical examples.,2026-05-16
770,70,5,Course content was useful.,2026-07-26
771,71,4,Excellent course with clear explanations.,2026-07-25
772,72,3,Highly recommended for beginners.,2026-10-15
773,73,3,Course content was useful.,2026-10-11
774,74,4,Very informative and easy to follow.,2026-07-17
775,75,5,Well structured and engaging.,2026-10-09
776,76,4,Highly recommended for beginners.,2026-12-15
777,77,5,Very informative and easy to follow.,2026-03-07
778,78,3,Could include more real-world projects.,2026-07-11
779,79,4,Great learning experience.,2026-07-07
780,80,3,Loved the hands-on exercises.,2026-11-05
781,81,5,Could include more real-world projects.,2026-09-14
782,82,3,Excellent course with clear explanations.,2026-01-20
783,83,3,Course content was useful.,2026-08-31
784,84,5,Well structured and engaging.,2026-03-18
785,85,5,Great learning experience.,2026-03-13
786,86,4,Highly recommended for beginners.,2026-06-13
787,87,3,Could include more real-world projects.,2026-11-12
788,88,5,Instructor explained concepts well.,2026-10-31
789,89,4,Great learning experience.,2026-09-18
790,90,5,Well structured and engaging.,2026-12-29
791,91,5,Instructor explained concepts well.,2026-09-01
792,92,3,Course content was useful.,2026-06-19
793,93,5,Very informative and easy to follow.,2026-08-02
794,94,5,Instructor explained concepts well.,2026-12-19
795,95,5,Excellent course with clear explanations.,2026-11-02
796,96,4,Instructor explained concepts well.,2026-12-02
797,97,5,Highly recommended for beginners.,2026-04-27
798,98,5,Excellent course with clear explanations.,2026-10-26
799,99,4,Good practical examples.,2026-09-26
800,100,5,Highly recommended for beginners.,2026-07-14
801,1,3,Loved the hands-on exercises.,2026-01-17
802,2,5,Very informative and easy to follow.,2026-04-08
803,3,3,Well structured and engaging.,2026-06-10
804,4,4,Good practical examples.,2026-07-31
805,5,5,Loved the hands-on exercises.,2026-07-30
806,6,5,Highly recommended for beginners.,2026-08-30
807,7,5,Excellent course with clear explanations.,2026-12-28
808,8,3,Great learning experience.,2026-04-17
809,9,5,Course content was useful.,2026-12-06
810,10,4,Great learning experience.,2026-07-12
811,11,4,Good practical examples.,2026-08-24
812,12,5,Course content was useful.,2026-10-07
813,13,4,Instructor explained concepts well.,2026-11-09
814,14,4,Loved the hands-on exercises.,2026-05-07
815,15,4,Great learning experience.,2026-06-02
816,16,3,Instructor explained concepts well.,2026-05-28
817,17,5,Loved the hands-on exercises.,2026-12-20
818,18,5,Well structured and engaging.,2026-06-12
819,19,4,Course content was useful.,2026-10-14
820,20,5,Instructor explained concepts well.,2026-05-28
821,21,3,Highly recommended for beginners.,2026-12-13
822,22,5,Could include more real-world projects.,2026-07-22
823,23,4,Good practical examples.,2026-05-29
824,24,3,Instructor explained concepts well.,2027-01-01
825,25,3,Course content was useful.,2026-08-15
826,26,5,Instructor explained concepts well.,2026-09-03
827,27,3,Loved the hands-on exercises.,2026-10-03
828,28,4,Great learning experience.,2026-12-23
829,29,4,Good practical examples.,2026-02-25
830,30,5,Highly recommended for beginners.,2026-05-03
831,31,3,Excellent course with clear explanations.,2026-12-09
832,32,5,Loved the hands-on exercises.,2026-11-23
833,33,3,Excellent course with clear explanations.,2026-02-21
834,34,4,Course content was useful.,2026-08-30
835,35,3,Good practical examples.,2026-01-03
836,36,5,Good practical examples.,2026-07-28
837,37,5,Well structured and engaging.,2026-09-02
838,38,5,Loved the hands-on exercises.,2026-05-28
839,39,4,Instructor explained concepts well.,2026-11-27
840,40,3,Very informative and easy to follow.,2026-11-30
841,41,5,Loved the hands-on exercises.,2026-10-01
842,42,5,Excellent course with clear explanations.,2026-03-31
843,43,4,Good practical examples.,2026-01-19
844,44,4,Well structured and engaging.,2026-04-06
845,45,5,Instructor explained concepts well.,2026-01-20
846,46,3,Instructor explained concepts well.,2026-10-18
847,47,5,Very informative and easy to follow.,2026-06-21
848,48,4,Well structured and engaging.,2026-11-25
849,49,5,Great learning experience.,2026-09-10
850,50,3,Great learning experience.,2026-08-28
851,51,4,Loved the hands-on exercises.,2026-02-27
852,52,4,Good practical examples.,2026-08-23
853,53,5,Instructor explained concepts well.,2026-04-06
854,54,3,Course content was useful.,2026-06-01
855,55,5,Loved the hands-on exercises.,2026-03-31
856,56,5,Could include more real-world projects.,2026-08-07
